filename,class,bbox
003489.png,DontCare,"[642.42, 156.45, 686.04, 172.66]"
003059.png,Pedestrian,"[723.42, 142.54, 804.12, 311.05]"
000169.png,Car,"[0.0, 159.41, 290.35, 307.83]"
006236.png,Car,"[735.3, 189.15, 854.86, 262.42]"
000762.png,Car,"[258.48, 177.17, 309.06, 203.75]"
005157.png,Car,"[634.85, 177.81, 655.6, 194.87]"
002217.png,Tram,"[703.37, 145.43, 740.65, 193.5]"
001370.png,Car,"[313.44, 168.13, 470.42, 249.95]"
007258.png,Car,"[394.41, 170.23, 444.96, 210.33]"
002044.png,DontCare,"[555.04, 170.69, 570.84, 190.37]"
006312.png,Car,"[439.38, 180.27, 486.33, 209.78]"
005624.png,Car,"[592.3, 171.7, 621.63, 201.12]"
005459.png,Car,"[533.12, 170.83, 567.58, 199.0]"
002256.png,Car,"[537.32, 193.29, 568.2, 222.31]"
004935.png,DontCare,"[617.9, 180.23, 665.86, 206.31]"
001577.png,DontCare,"[565.84, 168.89, 627.59, 193.12]"
003405.png,Car,"[153.0, 210.97, 192.47, 245.61]"
004002.png,DontCare,"[989.39, 182.59, 1025.58, 251.59]"
005523.png,Van,"[368.18, 175.97, 455.94, 210.32]"
002435.png,Car,"[660.03, 177.16, 723.16, 229.75]"
003664.png,Car,"[804.91, 167.35, 851.27, 183.42]"
007353.png,Car,"[476.07, 178.92, 515.7, 210.31]"
003658.png,Van,"[535.97, 165.47, 561.68, 191.51]"
004343.png,Pedestrian,"[220.08, 193.82, 265.78, 291.71]"
005112.png,Car,"[0.0, 201.48, 304.02, 369.0]"
002620.png,Truck,"[648.34, 142.6, 751.64, 228.47]"
005209.png,Car,"[41.52, 184.8, 171.74, 223.41]"
000770.png,DontCare,"[552.4, 164.46, 579.15, 178.88]"
002298.png,DontCare,"[582.66, 162.42, 610.77, 175.0]"
001196.png,Pedestrian,"[510.77, 170.72, 534.58, 240.39]"
001435.png,Car,"[376.49, 182.86, 480.64, 233.73]"
004160.png,Car,"[562.64, 176.5, 584.89, 197.74]"
000336.png,Pedestrian,"[783.35, 160.83, 847.33, 363.62]"
003131.png,Car,"[758.86, 175.27, 1031.27, 339.09]"
001714.png,Pedestrian,"[127.59, 181.34, 156.2, 248.35]"
002347.png,Car,"[514.64, 178.67, 545.5, 193.27]"
002486.png,Car,"[89.19, 191.9, 264.16, 270.93]"
005636.png,Car,"[653.01, 181.05, 780.28, 258.42]"
003143.png,DontCare,"[544.49, 166.3, 554.49, 178.24]"
007124.png,Car,"[120.85, 197.32, 222.64, 228.96]"
004507.png,DontCare,"[1005.2, 140.43, 1176.92, 195.71]"
004708.png,Car,"[705.94, 179.5, 789.54, 236.85]"
000043.png,DontCare,"[637.75, 173.0, 664.48, 184.89]"
002987.png,Car,"[916.43, 166.77, 981.28, 193.05]"
001786.png,DontCare,"[17.29, 174.71, 79.04, 248.1]"
003308.png,DontCare,"[613.71, 172.77, 652.82, 208.0]"
005248.png,Pedestrian,"[645.43, 168.05, 659.43, 202.69]"
000623.png,Car,"[503.81, 182.17, 540.99, 207.2]"
005406.png,Car,"[444.64, 185.43, 548.31, 267.79]"
006112.png,Car,"[718.87, 173.19, 738.92, 190.26]"
004099.png,Car,"[485.41, 177.5, 520.45, 201.08]"
002370.png,DontCare,"[509.56, 166.3, 577.78, 195.06]"
000972.png,Car,"[535.33, 177.01, 556.56, 193.88]"
000785.png,Car,"[152.91, 181.28, 362.62, 281.87]"
002992.png,Van,"[1192.86, 146.17, 1241.0, 207.73]"
006249.png,Van,"[305.8, 174.24, 361.16, 202.05]"
007263.png,Van,"[713.78, 126.3, 917.1, 285.13]"
006482.png,Truck,"[644.59, 160.53, 690.3, 191.37]"
005952.png,Car,"[246.43, 185.37, 368.07, 246.86]"
001849.png,Car,"[193.17, 187.66, 437.54, 262.81]"
006200.png,DontCare,"[91.85, 193.77, 184.6, 239.65]"
003921.png,Pedestrian,"[840.79, 171.66, 869.12, 250.77]"
002317.png,Car,"[606.29, 172.24, 643.48, 206.15]"
002611.png,DontCare,"[627.94, 165.65, 673.52, 176.94]"
006064.png,Car,"[462.79, 169.97, 493.69, 194.46]"
003459.png,DontCare,"[321.32, 168.24, 363.66, 178.24]"
000915.png,Car,"[640.98, 180.88, 678.97, 212.16]"
000581.png,Misc,"[674.87, 205.01, 695.92, 228.51]"
005330.png,DontCare,"[579.35, 169.81, 605.43, 185.48]"
001820.png,DontCare,"[523.15, 178.59, 570.67, 206.05]"
005757.png,Car,"[772.25, 181.13, 979.79, 256.55]"
003289.png,Van,"[652.33, 162.17, 691.61, 204.21]"
004365.png,Car,"[529.21, 178.37, 570.28, 209.38]"
006077.png,Car,"[410.76, 178.58, 516.52, 217.03]"
007052.png,Pedestrian,"[844.97, 163.08, 857.97, 190.15]"
005616.png,Car,"[423.16, 189.84, 485.47, 234.19]"
000125.png,Car,"[518.63, 165.68, 740.8, 374.0]"
000559.png,Pedestrian,"[682.41, 155.76, 757.41, 330.93]"
004558.png,DontCare,"[446.33, 172.45, 454.06, 185.03]"
001614.png,Car,"[447.69, 162.94, 635.32, 272.52]"
000976.png,Van,"[0.0, 114.06, 400.08, 374.0]"
002580.png,Car,"[382.01, 183.68, 412.19, 201.84]"
002531.png,Cyclist,"[664.13, 164.87, 696.61, 195.8]"
006358.png,Car,"[169.1, 174.28, 233.86, 205.53]"
005814.png,Van,"[1155.71, 146.46, 1241.0, 208.23]"
004757.png,DontCare,"[310.49, 181.66, 322.1, 204.92]"
003718.png,Car,"[527.69, 169.69, 557.8, 193.02]"
003542.png,Car,"[161.86, 189.81, 410.45, 374.0]"
002744.png,DontCare,"[329.08, 183.77, 347.49, 200.88]"
000357.png,Car,"[573.22, 174.08, 611.54, 209.01]"
007462.png,Car,"[706.51, 181.97, 768.41, 228.3]"
005449.png,Car,"[512.58, 180.69, 565.21, 221.62]"
002615.png,Car,"[634.0, 187.69, 674.05, 218.28]"
007260.png,Car,"[620.59, 171.14, 650.35, 202.08]"
003058.png,DontCare,"[511.5, 177.3, 551.25, 191.83]"
005940.png,Car,"[9.86, 192.98, 258.46, 280.83]"
000787.png,DontCare,"[0.0, 177.1, 95.88, 365.68]"
000003.png,DontCare,"[522.25, 202.35, 547.77, 219.71]"
005260.png,Van,"[539.86, 167.41, 561.09, 191.75]"
002583.png,DontCare,"[660.73, 154.91, 691.97, 206.78]"
006556.png,Car,"[634.49, 174.28, 761.58, 288.51]"
007196.png,DontCare,"[140.81, 179.19, 439.81, 199.02]"
004315.png,DontCare,"[650.09, 172.45, 673.35, 186.97]"
003662.png,DontCare,"[1004.4, 160.48, 1049.97, 183.41]"
002272.png,DontCare,"[579.42, 176.0, 613.35, 195.7]"
000522.png,DontCare,"[511.65, 178.15, 531.48, 195.9]"
007311.png,Car,"[0.0, 156.2, 370.35, 374.0]"
007422.png,Car,"[317.6, 192.82, 420.26, 254.21]"
001951.png,Car,"[340.51, 182.81, 399.08, 215.31]"
002169.png,Car,"[909.32, 211.35, 1241.0, 374.0]"
004466.png,Car,"[466.05, 182.8, 514.69, 211.97]"
000036.png,Car,"[1154.43, 178.14, 1241.0, 222.29]"
000576.png,DontCare,"[74.99, 200.17, 155.0, 225.31]"
001781.png,Car,"[441.83, 189.36, 491.03, 222.89]"
004925.png,Truck,"[661.51, 136.64, 775.01, 236.71]"
001690.png,Van,"[637.4, 169.97, 686.71, 192.35]"
005190.png,Car,"[331.19, 168.77, 486.61, 232.58]"
001204.png,Car,"[0.0, 203.72, 404.82, 374.0]"
004649.png,DontCare,"[191.14, 175.36, 204.69, 229.67]"
003574.png,Car,"[667.45, 181.64, 728.63, 222.87]"
003209.png,Car,"[408.02, 178.85, 469.6, 218.44]"
004909.png,Car,"[432.79, 167.92, 525.82, 211.13]"
004256.png,DontCare,"[483.2, 174.39, 521.98, 191.83]"
004574.png,DontCare,"[541.72, 173.89, 550.19, 183.8]"
005104.png,Car,"[767.27, 183.42, 852.08, 239.54]"
007325.png,Car,"[0.0, 191.59, 332.09, 323.56]"
007093.png,Car,"[514.7, 196.2, 613.34, 264.42]"
001999.png,Car,"[751.21, 190.73, 920.94, 255.29]"
006789.png,Misc,"[504.34, 139.62, 552.59, 200.8]"
005150.png,DontCare,"[972.76, 179.88, 998.48, 193.27]"
003535.png,DontCare,"[531.55, 164.36, 543.49, 171.77]"
000341.png,Person_sitting,"[406.54, 191.34, 472.86, 296.28]"
000326.png,Car,"[687.66, 184.67, 807.99, 262.11]"
005831.png,Truck,"[70.76, 125.06, 270.35, 225.99]"
006625.png,Car,"[463.19, 187.29, 508.19, 217.0]"
003544.png,Car,"[386.87, 164.82, 461.6, 196.17]"
006368.png,Car,"[938.54, 187.45, 1241.0, 374.0]"
003648.png,Truck,"[806.36, 137.98, 851.88, 176.86]"
000273.png,Car,"[814.49, 163.63, 860.21, 180.89]"
003219.png,Car,"[716.18, 182.26, 856.87, 228.5]"
001063.png,Car,"[296.43, 182.68, 351.66, 209.12]"
006188.png,DontCare,"[592.9, 178.15, 620.02, 191.73]"
003674.png,Car,"[0.0, 197.09, 419.36, 374.0]"
003386.png,Car,"[319.78, 176.6, 475.95, 230.02]"
002940.png,Car,"[252.93, 183.75, 367.46, 238.41]"
002933.png,Car,"[651.8, 163.87, 815.93, 231.68]"
002039.png,DontCare,"[460.4, 177.94, 504.68, 205.4]"
004274.png,Car,"[264.26, 178.85, 311.02, 200.61]"
001269.png,Car,"[112.68, 186.67, 310.31, 282.87]"
001911.png,Pedestrian,"[27.6, 156.67, 93.6, 307.3]"
002375.png,Pedestrian,"[842.64, 161.99, 869.98, 253.12]"
000436.png,DontCare,"[563.73, 181.27, 591.9, 202.15]"
000645.png,Car,"[328.87, 174.98, 450.24, 222.42]"
002551.png,DontCare,"[719.8, 180.53, 759.55, 197.64]"
003657.png,Car,"[595.4, 176.59, 638.31, 217.17]"
007419.png,Car,"[585.41, 180.78, 620.58, 215.59]"
003030.png,DontCare,"[869.87, 0.05, 1240.0, 373.0]"
003541.png,Car,"[495.98, 181.09, 570.07, 225.47]"
001907.png,Car,"[278.1, 195.64, 363.74, 233.79]"
000487.png,Pedestrian,"[443.44, 179.26, 462.41, 238.12]"
001920.png,Car,"[380.1, 181.66, 427.8, 205.98]"
003275.png,Car,"[342.87, 189.66, 384.37, 212.86]"
004917.png,Van,"[454.58, 177.56, 484.92, 199.15]"
000764.png,Pedestrian,"[650.91, 161.54, 696.79, 290.68]"
006554.png,Truck,"[0.0, 108.07, 216.74, 237.06]"
005469.png,Car,"[171.13, 184.66, 245.18, 217.75]"
002077.png,DontCare,"[500.5, 161.77, 590.71, 200.88]"
002068.png,DontCare,"[560.66, 168.89, 581.65, 197.65]"
004123.png,Car,"[528.03, 170.23, 576.17, 207.08]"
002973.png,Car,"[343.72, 177.6, 436.96, 213.31]"
006736.png,Car,"[685.32, 161.99, 716.91, 202.84]"
002142.png,DontCare,"[558.27, 162.29, 601.22, 197.49]"
006047.png,DontCare,"[565.81, 175.02, 618.98, 191.73]"
004095.png,Car,"[298.4, 189.78, 457.66, 244.51]"
002895.png,Car,"[243.43, 149.21, 404.98, 206.03]"
007135.png,Pedestrian,"[819.01, 162.52, 858.47, 251.82]"
003879.png,DontCare,"[609.18, 165.65, 628.23, 189.88]"
005764.png,Car,"[662.04, 167.47, 707.08, 183.79]"
006783.png,Car,"[631.86, 179.05, 677.05, 212.49]"
000268.png,DontCare,"[0.0, 179.19, 84.42, 274.02]"
005855.png,Car,"[571.67, 175.15, 616.21, 215.76]"
003087.png,Car,"[686.2, 184.52, 777.2, 258.48]"
003064.png,Car,"[400.47, 181.89, 475.68, 237.47]"
000346.png,DontCare,"[539.86, 169.6, 575.39, 179.44]"
003834.png,DontCare,"[559.56, 171.9, 590.85, 185.48]"
001199.png,DontCare,"[0.0, 252.33, 27.46, 373.0]"
005630.png,Van,"[464.25, 157.3, 557.11, 202.64]"
007045.png,Cyclist,"[820.46, 165.63, 846.12, 209.56]"
006768.png,Car,"[546.09, 168.24, 599.73, 216.52]"
000541.png,Car,"[629.7, 183.36, 664.27, 212.76]"
005771.png,Car,"[654.13, 173.53, 680.75, 194.15]"
005038.png,Van,"[660.23, 139.49, 746.79, 229.22]"
004224.png,Cyclist,"[317.97, 149.66, 459.24, 358.55]"
000667.png,Van,"[624.75, 167.73, 657.55, 199.56]"
005604.png,DontCare,"[850.19, 169.81, 927.32, 253.19]"
005203.png,Car,"[353.83, 184.73, 429.84, 212.48]"
001839.png,DontCare,"[498.56, 168.89, 571.95, 208.0]"
002807.png,Car,"[494.37, 185.25, 539.04, 205.19]"
001060.png,DontCare,"[214.77, 190.65, 308.56, 213.61]"
000903.png,Truck,"[532.78, 121.53, 691.68, 224.42]"
003984.png,Car,"[436.28, 175.68, 507.45, 215.09]"
000121.png,DontCare,"[194.98, 193.77, 287.73, 221.94]"
002321.png,DontCare,"[111.09, 188.94, 139.2, 223.52]"
003638.png,Car,"[488.1, 175.97, 526.6, 205.23]"
001262.png,DontCare,"[950.42, 175.08, 966.92, 209.08]"
000040.png,Car,"[474.58, 179.03, 516.72, 210.71]"
001628.png,Car,"[577.79, 176.45, 635.99, 231.5]"
006153.png,DontCare,"[458.52, 170.85, 480.44, 180.27]"
004876.png,Car,"[837.38, 176.13, 911.13, 205.13]"
002063.png,DontCare,"[369.57, 169.84, 427.22, 198.16]"
006418.png,Car,"[841.07, 178.82, 977.5, 244.09]"
003294.png,DontCare,"[113.03, 181.83, 165.07, 234.52]"
004009.png,DontCare,"[724.81, 176.33, 773.3, 194.74]"
003414.png,DontCare,"[464.28, 179.88, 489.8, 195.7]"
006837.png,Car,"[450.47, 185.14, 557.31, 249.63]"
005981.png,Car,"[764.38, 184.94, 795.26, 201.03]"
002964.png,Misc,"[16.1, 244.51, 246.59, 347.61]"
006369.png,Van,"[264.82, 183.27, 340.44, 218.96]"
003834.png,Car,"[533.88, 187.15, 564.21, 210.44]"
003462.png,Car,"[894.06, 177.04, 976.95, 208.33]"
001676.png,DontCare,"[875.69, 154.01, 940.67, 178.24]"
005704.png,Car,"[1031.57, 195.83, 1143.67, 241.15]"
004476.png,Car,"[105.26, 187.43, 184.05, 222.28]"
000421.png,DontCare,"[171.06, 189.65, 204.61, 203.73]"
001643.png,DontCare,"[527.67, 163.07, 632.11, 195.06]"
001870.png,Car,"[152.43, 183.92, 296.28, 230.6]"
006247.png,Car,"[299.91, 188.59, 354.14, 217.82]"
005336.png,Car,"[53.9, 182.64, 332.31, 342.92]"
002318.png,Car,"[343.2, 176.28, 408.92, 214.03]"
007038.png,Car,"[333.52, 186.73, 408.29, 229.54]"
006873.png,Pedestrian,"[580.96, 156.09, 617.68, 267.17]"
002329.png,DontCare,"[669.99, 165.65, 693.57, 183.41]"
001662.png,Car,"[351.92, 197.74, 469.76, 274.84]"
006669.png,Car,"[533.31, 181.39, 570.47, 212.31]"
001808.png,Misc,"[12.91, 152.61, 161.61, 249.22]"
000464.png,Pedestrian,"[498.05, 187.3, 525.72, 263.18]"
000752.png,Car,"[0.0, 179.17, 311.04, 375.0]"
003715.png,Car,"[1060.21, 181.82, 1177.15, 263.06]"
003579.png,Car,"[687.93, 179.52, 805.77, 219.77]"
002957.png,Car,"[519.95, 184.71, 562.91, 223.19]"
006930.png,Van,"[595.6, 182.42, 619.18, 206.15]"
002992.png,Car,"[349.92, 182.2, 439.73, 244.77]"
004549.png,Car,"[856.37, 194.68, 1241.0, 374.0]"
004076.png,Truck,"[559.76, 108.82, 648.24, 216.0]"
003541.png,Car,"[975.85, 162.59, 1076.13, 195.9]"
001789.png,Car,"[397.3, 183.55, 495.88, 216.61]"
003191.png,DontCare,"[653.17, 171.48, 661.87, 180.18]"
005362.png,Car,"[735.39, 164.93, 805.98, 231.5]"
005996.png,Car,"[985.57, 177.76, 1241.0, 334.86]"
003472.png,Pedestrian,"[320.9, 158.29, 360.88, 262.71]"
000999.png,Pedestrian,"[1009.73, 150.3, 1058.4, 271.44]"
002455.png,Car,"[240.42, 164.72, 430.82, 250.65]"
006660.png,Misc,"[316.77, 198.0, 422.53, 248.57]"
000548.png,Cyclist,"[539.11, 175.88, 556.56, 215.59]"
001028.png,Car,"[684.2, 180.39, 719.96, 212.63]"
007201.png,Tram,"[395.84, 114.88, 573.2, 213.18]"
006300.png,DontCare,"[717.9, 161.48, 771.07, 190.69]"
005722.png,Car,"[0.0, 200.75, 391.3, 373.0]"
000011.png,Car,"[444.29, 171.04, 504.95, 225.82]"
005229.png,Car,"[0.0, 210.82, 91.53, 321.76]"
003644.png,DontCare,"[359.49, 169.53, 410.89, 214.46]"
005891.png,Car,"[1119.68, 134.04, 1241.0, 374.0]"
003639.png,Car,"[348.65, 194.49, 410.66, 225.0]"
002731.png,Car,"[651.34, 172.22, 690.12, 203.95]"
003874.png,Misc,"[547.91, 206.99, 573.36, 220.16]"
000463.png,Cyclist,"[465.03, 175.99, 483.17, 211.02]"
000308.png,Car,"[532.11, 170.87, 563.79, 195.35]"
000190.png,Car,"[438.09, 172.68, 575.89, 279.55]"
003901.png,Car,"[552.14, 179.37, 589.29, 208.78]"
006658.png,Misc,"[449.51, 149.63, 536.17, 229.34]"
005239.png,DontCare,"[515.81, 181.27, 543.98, 191.73]"
002983.png,Car,"[447.99, 182.08, 491.16, 210.93]"
005480.png,Car,"[771.35, 172.98, 814.79, 213.94]"
003363.png,Car,"[582.03, 176.03, 644.67, 236.6]"
006805.png,Car,"[414.12, 173.95, 522.76, 218.62]"
003441.png,Car,"[371.38, 183.3, 493.13, 239.78]"
002861.png,Car,"[674.76, 169.26, 734.35, 218.45]"
001108.png,Car,"[0.0, 160.43, 180.97, 374.0]"
003132.png,Van,"[839.73, 125.42, 1131.97, 346.5]"
005012.png,Car,"[663.23, 172.67, 742.82, 203.96]"
003756.png,Van,"[536.81, 175.9, 561.41, 203.53]"
003581.png,Car,"[250.6, 199.01, 410.11, 296.93]"
003599.png,Car,"[533.95, 182.09, 567.86, 206.25]"
003622.png,Van,"[377.53, 170.35, 451.52, 216.55]"
000134.png,Pedestrian,"[334.47, 162.73, 354.71, 234.29]"
005943.png,Car,"[486.02, 189.96, 509.69, 212.25]"
001729.png,Car,"[786.34, 187.45, 849.86, 232.24]"
007064.png,Car,"[137.51, 183.21, 224.38, 216.46]"
000540.png,Car,"[657.71, 173.92, 704.53, 214.14]"
000086.png,Car,"[0.0, 198.47, 233.64, 362.17]"
001391.png,Car,"[124.2, 184.15, 393.55, 276.53]"
005276.png,Car,"[673.8, 177.36, 717.71, 198.45]"
003545.png,Van,"[246.0, 157.35, 394.39, 233.97]"
002652.png,Car,"[629.45, 179.89, 655.56, 200.27]"
007177.png,Cyclist,"[536.86, 174.0, 552.82, 209.64]"
003612.png,Car,"[712.5, 175.36, 730.37, 189.45]"
002707.png,Pedestrian,"[259.45, 135.83, 295.13, 257.23]"
002487.png,Car,"[1032.43, 183.91, 1157.02, 232.67]"
000971.png,Tram,"[534.77, 117.1, 623.17, 204.01]"
005094.png,Car,"[0.0, 201.16, 169.32, 374.63]"
001407.png,Car,"[789.4, 165.91, 838.57, 185.03]"
006618.png,Car,"[691.86, 166.73, 739.73, 201.91]"
005712.png,Van,"[0.0, 173.05, 143.54, 303.85]"
002496.png,Pedestrian,"[484.57, 169.18, 508.67, 240.64]"
000265.png,DontCare,"[1152.9, 200.09, 1239.96, 225.15]"
006018.png,Car,"[706.4, 160.68, 899.65, 233.21]"
002934.png,Car,"[561.6, 203.48, 971.86, 374.0]"
001878.png,Car,"[811.88, 187.87, 1184.48, 374.0]"
003308.png,Car,"[506.1, 185.22, 556.04, 229.31]"
004333.png,Van,"[228.71, 148.76, 416.93, 217.48]"
003949.png,Car,"[1169.32, 153.1, 1241.0, 200.29]"
002955.png,Car,"[911.99, 207.75, 1241.0, 374.0]"
002385.png,Car,"[664.35, 175.78, 722.73, 218.31]"
004493.png,Car,"[616.14, 180.81, 655.12, 208.72]"
003610.png,Car,"[454.25, 186.21, 516.58, 245.31]"
001426.png,Car,"[416.35, 187.7, 530.77, 230.86]"
004281.png,DontCare,"[581.2, 171.48, 607.37, 192.8]"
000494.png,Car,"[456.59, 185.8, 492.19, 207.04]"
006778.png,DontCare,"[713.73, 168.77, 781.48, 190.69]"
000484.png,Car,"[684.17, 187.11, 773.82, 255.01]"
003006.png,Car,"[638.92, 175.67, 714.59, 235.94]"
000513.png,Car,"[514.89, 176.56, 554.22, 193.83]"
001698.png,Car,"[536.09, 179.83, 562.46, 201.92]"
000119.png,Car,"[496.82, 183.63, 587.26, 252.05]"
000157.png,Car,"[891.44, 125.59, 1231.34, 319.09]"
003120.png,Car,"[99.41, 172.05, 235.31, 222.3]"
000570.png,Car,"[597.61, 184.36, 616.69, 201.68]"
005226.png,Pedestrian,"[622.66, 148.74, 647.33, 221.77]"
005869.png,DontCare,"[636.65, 198.98, 655.44, 211.52]"
002346.png,DontCare,"[726.91, 178.59, 777.66, 199.58]"
000185.png,Car,"[0.0, 206.52, 264.52, 374.0]"
003708.png,Car,"[920.92, 166.22, 1089.74, 235.15]"
006037.png,Car,"[643.29, 172.22, 681.11, 204.34]"
000688.png,Car,"[324.08, 182.9, 366.25, 203.63]"
000885.png,Car,"[524.85, 182.32, 565.09, 218.24]"
003588.png,Car,"[446.31, 176.07, 517.6, 201.44]"
006925.png,Pedestrian,"[847.22, 169.43, 873.55, 249.09]"
001281.png,Cyclist,"[234.45, 182.93, 259.45, 212.08]"
002683.png,Car,"[0.0, 178.78, 63.5, 282.82]"
003758.png,Car,"[387.05, 178.28, 529.59, 238.18]"
006593.png,Van,"[0.0, 184.26, 140.31, 315.92]"
001335.png,Car,"[498.82, 182.29, 553.43, 216.24]"
003053.png,Van,"[461.43, 165.72, 535.09, 195.48]"
000137.png,Misc,"[438.66, 169.49, 465.07, 196.38]"
000890.png,Car,"[1136.85, 205.26, 1241.0, 374.0]"
006657.png,Cyclist,"[559.45, 172.5, 599.96, 213.36]"
003229.png,DontCare,"[548.54, 169.09, 567.53, 190.01]"
003632.png,Person_sitting,"[382.62, 195.07, 459.19, 314.4]"
005386.png,Car,"[376.63, 172.61, 505.24, 219.91]"
006963.png,DontCare,"[255.4, 187.52, 309.61, 205.27]"
002275.png,Van,"[540.48, 166.36, 581.13, 212.02]"
001989.png,Car,"[551.21, 188.91, 597.12, 226.5]"
001707.png,DontCare,"[570.37, 164.36, 590.07, 193.12]"
003676.png,Car,"[714.3, 162.18, 909.82, 308.1]"
000357.png,Misc,"[489.1, 163.31, 534.53, 211.33]"
005774.png,Car,"[166.46, 179.87, 236.52, 213.07]"
005028.png,Car,"[327.77, 184.22, 391.16, 213.46]"
001959.png,Car,"[1224.66, 150.79, 1241.0, 306.63]"
000578.png,Car,"[786.59, 180.42, 820.3, 208.08]"
003114.png,Cyclist,"[855.12, 145.23, 914.25, 199.37]"
006496.png,Car,"[0.0, 198.95, 301.72, 369.0]"
000977.png,Car,"[537.1, 174.09, 575.37, 186.89]"
005568.png,Pedestrian,"[238.05, 159.9, 252.93, 205.38]"
002317.png,Car,"[456.35, 174.54, 557.36, 214.69]"
004079.png,Car,"[450.55, 178.95, 702.9, 265.0]"
003873.png,DontCare,"[454.58, 174.06, 495.63, 194.41]"
004963.png,Pedestrian,"[813.52, 148.95, 875.52, 315.26]"
004717.png,Car,"[673.67, 181.72, 838.37, 325.21]"
005663.png,Pedestrian,"[868.04, 149.14, 975.52, 354.49]"
000795.png,DontCare,"[658.52, 171.9, 673.14, 184.44]"
005631.png,Car,"[944.69, 194.06, 1241.0, 374.0]"
003197.png,Car,"[241.04, 160.58, 408.24, 247.35]"
001460.png,DontCare,"[624.15, 177.1, 670.02, 196.93]"
004603.png,Car,"[672.41, 181.87, 740.15, 226.98]"
007160.png,Car,"[645.03, 173.71, 674.04, 200.52]"
005661.png,Car,"[723.5, 178.08, 904.26, 312.24]"
004740.png,Pedestrian,"[791.64, 166.27, 817.64, 244.64]"
001071.png,Car,"[774.44, 163.36, 916.23, 213.7]"
006648.png,DontCare,"[410.6, 179.19, 434.6, 192.77]"
005437.png,DontCare,"[480.4, 177.1, 553.36, 192.77]"
001870.png,Cyclist,"[685.2, 166.34, 714.72, 236.57]"
000145.png,Car,"[960.87, 180.9, 1069.16, 229.09]"
002125.png,DontCare,"[1054.9, 162.42, 1125.06, 191.82]"
006169.png,DontCare,"[753.2, 156.02, 815.57, 175.32]"
006736.png,Car,"[646.2, 175.01, 681.72, 199.56]"
004246.png,Car,"[469.81, 166.09, 543.3, 238.38]"
002471.png,Van,"[641.81, 166.98, 679.37, 202.51]"
002822.png,Car,"[457.69, 176.01, 506.61, 213.16]"
006871.png,Car,"[231.7, 188.47, 349.9, 239.57]"
002406.png,Van,"[235.67, 158.8, 450.58, 257.38]"
000360.png,Van,"[337.52, 180.49, 391.88, 208.42]"
005318.png,Van,"[250.84, 139.85, 398.15, 246.62]"
003345.png,Truck,"[737.01, 111.82, 869.86, 222.21]"
001893.png,Car,"[75.42, 184.02, 231.05, 246.72]"
001640.png,Pedestrian,"[415.4, 158.74, 438.66, 211.92]"
006729.png,Car,"[468.03, 179.54, 502.25, 202.84]"
006144.png,Car,"[0.0, 187.6, 138.57, 274.31]"
001794.png,Van,"[313.98, 172.38, 375.15, 214.41]"
001091.png,Pedestrian,"[21.93, 150.74, 113.93, 336.46]"
004569.png,Pedestrian,"[1177.65, 131.01, 1223.0, 230.64]"
007452.png,DontCare,"[1023.1, 177.82, 1057.04, 199.43]"
000345.png,Car,"[244.92, 192.9, 443.88, 309.21]"
003478.png,Car,"[726.63, 191.29, 895.69, 315.47]"
005576.png,DontCare,"[611.65, 152.1, 623.15, 165.68]"
000874.png,Pedestrian,"[280.19, 138.03, 318.69, 259.24]"
002612.png,Car,"[0.0, 170.9, 136.74, 363.94]"
004370.png,Car,"[0.0, 220.98, 226.83, 374.0]"
001709.png,Car,"[0.0, 190.69, 361.06, 312.56]"
006969.png,Pedestrian,"[802.95, 165.3, 831.62, 239.27]"
003335.png,Car,"[664.07, 174.28, 688.94, 191.73]"
002654.png,DontCare,"[952.67, 151.42, 995.01, 162.71]"
000138.png,Car,"[382.74, 181.02, 491.72, 251.1]"
002289.png,DontCare,"[266.29, 167.92, 279.95, 194.33]"
001013.png,Car,"[295.4, 183.27, 360.75, 217.64]"
006883.png,Car,"[192.05, 158.12, 252.09, 193.7]"
005957.png,Car,"[219.69, 192.22, 348.62, 237.96]"
005272.png,Car,"[526.12, 179.19, 560.84, 204.83]"
003478.png,Cyclist,"[557.93, 171.33, 588.55, 261.71]"
003195.png,DontCare,"[611.12, 169.53, 688.39, 186.0]"
006723.png,Car,"[298.2, 179.22, 409.67, 238.25]"
005276.png,Car,"[610.34, 180.5, 724.91, 257.28]"
003415.png,DontCare,"[505.68, 174.71, 542.85, 180.83]"
003479.png,DontCare,"[585.25, 171.48, 641.17, 191.83]"
002687.png,DontCare,"[652.52, 168.89, 683.22, 178.24]"
003141.png,Car,"[719.84, 183.37, 844.16, 267.58]"
001796.png,Cyclist,"[1013.51, 134.26, 1197.38, 323.36]"
004295.png,Car,"[270.78, 180.86, 346.26, 219.02]"
002455.png,Car,"[0.0, 182.3, 142.95, 362.07]"
003717.png,Car,"[237.86, 169.55, 343.27, 224.27]"
004288.png,Car,"[529.28, 184.09, 555.9, 204.19]"
000497.png,Car,"[757.95, 174.3, 850.33, 254.04]"
006970.png,Car,"[297.7, 186.19, 409.32, 219.83]"
005760.png,Pedestrian,"[701.99, 141.19, 774.66, 300.43]"
002947.png,Car,"[0.0, 188.23, 253.98, 375.0]"
000493.png,DontCare,"[659.69, 173.53, 689.63, 197.63]"
000910.png,Van,"[551.17, 174.87, 572.46, 199.98]"
000045.png,Car,"[480.03, 181.4, 517.92, 205.67]"
