filename,class,bbox
001428.png,Pedestrian,"[441.09, 161.1, 486.42, 279.52]"
001428.png,Pedestrian,"[389.84, 147.59, 436.17, 282.6]"
001428.png,Pedestrian,"[536.47, 154.4, 582.14, 295.43]"
001428.png,Cyclist,"[1216.26, 160.58, 1223.0, 258.28]"
001428.png,Pedestrian,"[859.03, 160.25, 874.03, 201.88]"
001428.png,Pedestrian,"[879.04, 160.85, 891.37, 197.18]"
001428.png,Cyclist,"[1093.52, 157.92, 1149.29, 203.49]"
001428.png,DontCare,"[323.67, 167.92, 334.15, 195.61]"
001428.png,DontCare,"[12.57, 170.47, 129.51, 207.08]"
000722.png,Cyclist,"[817.4, 158.75, 855.83, 233.88]"
000722.png,Pedestrian,"[848.52, 164.33, 872.94, 220.88]"
000722.png,Pedestrian,"[874.29, 163.59, 895.92, 220.43]"
000722.png,Misc,"[865.88, 186.74, 890.53, 219.55]"
000722.png,Cyclist,"[746.44, 170.25, 759.44, 205.54]"
000722.png,DontCare,"[782.57, 155.27, 1240.0, 201.87]"
000722.png,DontCare,"[671.58, 155.25, 800.08, 179.92]"
000722.png,DontCare,"[577.27, 171.9, 635.64, 187.57]"
000722.png,DontCare,"[481.44, 171.9, 498.15, 187.57]"
006353.png,Car,"[799.88, 164.92, 933.63, 217.35]"
006353.png,Car,"[648.71, 164.71, 677.82, 188.97]"
002135.png,Car,"[0.0, 196.22, 148.32, 358.84]"
002135.png,Car,"[12.47, 190.49, 335.59, 306.93]"
002135.png,Car,"[144.84, 184.01, 403.84, 283.8]"
002135.png,Car,"[224.28, 178.48, 409.87, 266.21]"
002135.png,Car,"[243.01, 178.74, 454.03, 254.5]"
002135.png,Car,"[287.08, 178.54, 429.75, 240.81]"
002135.png,Car,"[335.08, 180.73, 472.98, 234.06]"
002135.png,Car,"[340.41, 180.07, 482.96, 229.08]"
002135.png,Car,"[395.17, 176.32, 500.24, 219.93]"
002135.png,Car,"[403.71, 166.88, 512.5, 217.04]"
002135.png,Cyclist,"[565.79, 177.36, 575.6, 201.97]"
002135.png,Car,"[704.97, 186.78, 813.02, 267.24]"
002135.png,Car,"[768.19, 175.21, 932.9, 240.62]"
002135.png,Car,"[696.69, 174.94, 782.33, 213.07]"
002135.png,Car,"[636.66, 181.02, 666.08, 203.31]"
002135.png,DontCare,"[516.03, 174.71, 564.84, 207.99]"
002135.png,DontCare,"[578.13, 169.53, 632.76, 190.52]"
004544.png,Car,"[513.65, 171.83, 569.17, 214.16]"
004544.png,Car,"[547.61, 171.0, 582.15, 199.3]"
004544.png,Car,"[607.25, 167.37, 640.0, 197.01]"
004544.png,Car,"[0.0, 187.59, 281.43, 356.37]"
004544.png,Car,"[577.18, 166.25, 603.5, 189.87]"
005882.png,Car,"[0.0, 191.35, 162.02, 253.25]"
005882.png,Car,"[287.16, 185.21, 358.34, 222.35]"
005882.png,Tram,"[379.24, 143.11, 496.18, 210.39]"
005882.png,Cyclist,"[742.95, 166.73, 761.83, 208.44]"
005882.png,DontCare,"[547.06, 173.98, 584.6, 186.52]"
004222.png,Car,"[0.0, 202.16, 232.97, 374.0]"
004222.png,Pedestrian,"[831.51, 149.06, 866.51, 251.75]"
004222.png,Car,"[437.69, 182.73, 527.12, 231.19]"
004222.png,Car,"[690.23, 176.31, 747.52, 222.79]"
004222.png,Car,"[645.46, 171.13, 678.74, 191.67]"
002653.png,Van,"[413.64, 163.34, 474.77, 223.25]"
002653.png,Car,"[575.26, 184.7, 592.57, 197.96]"
002653.png,DontCare,"[548.37, 182.47, 571.95, 195.7]"
006435.png,Car,"[802.5, 166.15, 948.93, 223.51]"
006435.png,Car,"[636.74, 167.98, 667.45, 193.51]"
000044.png,Car,"[0.0, 203.44, 365.5, 374.0]"
000044.png,Car,"[378.01, 183.98, 507.17, 276.44]"
000044.png,DontCare,"[639.5, 165.78, 664.65, 182.33]"
003565.png,Car,"[0.0, 192.38, 262.1, 374.0]"
003565.png,Car,"[791.58, 199.04, 1241.0, 374.0]"
003565.png,Car,"[122.28, 194.05, 451.58, 374.0]"
003565.png,Car,"[356.34, 191.77, 509.0, 303.13]"
003565.png,Car,"[711.61, 185.4, 882.04, 305.9]"
003565.png,Car,"[670.16, 185.83, 770.13, 262.68]"
003565.png,Car,"[507.8, 184.64, 563.14, 230.56]"
003565.png,Car,"[539.23, 173.54, 585.23, 219.37]"
003565.png,Car,"[564.21, 176.37, 604.75, 213.01]"
003565.png,DontCare,"[611.12, 180.53, 667.69, 201.52]"
005114.png,Pedestrian,"[1110.28, 119.16, 1159.95, 296.45]"
005114.png,Pedestrian,"[1081.14, 135.21, 1150.47, 291.61]"
005114.png,Car,"[403.59, 171.14, 480.12, 235.97]"
005114.png,Pedestrian,"[657.27, 166.85, 673.27, 208.81]"
005114.png,Pedestrian,"[67.73, 197.03, 112.06, 299.09]"
005114.png,DontCare,"[612.69, 172.94, 651.27, 188.61]"
001372.png,Car,"[91.38, 191.8, 369.56, 323.01]"
001372.png,Cyclist,"[328.89, 171.06, 426.78, 310.56]"
001372.png,Car,"[459.26, 181.25, 528.1, 219.47]"
001372.png,Car,"[660.0, 174.76, 707.13, 212.09]"
001372.png,Car,"[628.3, 169.52, 659.49, 188.29]"
001372.png,DontCare,"[708.15, 157.89, 789.3, 232.57]"
007065.png,Car,"[931.57, 125.39, 1241.0, 374.0]"
007065.png,Car,"[202.42, 183.27, 445.56, 333.95]"
007065.png,Car,"[510.22, 169.56, 600.23, 235.75]"
007065.png,Car,"[751.91, 169.08, 844.52, 241.95]"
007065.png,Car,"[408.0, 178.88, 496.18, 234.58]"
007065.png,Car,"[797.65, 166.0, 921.82, 222.76]"
001414.png,Car,"[0.0, 198.8, 380.19, 374.0]"
001414.png,Car,"[525.2, 178.76, 562.54, 210.42]"
001414.png,Car,"[278.27, 176.47, 327.27, 206.68]"
001414.png,Truck,"[559.66, 161.4, 586.55, 196.16]"
001414.png,Car,"[589.63, 178.51, 629.79, 218.5]"
001414.png,DontCare,"[435.82, 176.0, 490.45, 193.11]"
001414.png,DontCare,"[649.93, 172.77, 736.26, 182.12]"
005672.png,Car,"[11.25, 183.09, 419.37, 374.0]"
005672.png,Van,"[328.25, 156.9, 483.03, 285.86]"
005672.png,Car,"[411.66, 160.09, 527.36, 239.65]"
005672.png,Car,"[646.39, 161.48, 691.89, 194.02]"
005672.png,DontCare,"[711.65, 137.52, 727.32, 153.19]"
005672.png,DontCare,"[679.35, 146.9, 696.06, 163.61]"
003203.png,Car,"[400.6, 188.83, 505.71, 252.59]"
003203.png,Car,"[0.0, 206.67, 127.3, 374.0]"
003203.png,Car,"[245.59, 195.43, 379.87, 267.42]"
003203.png,Car,"[630.76, 177.7, 666.56, 208.39]"
003203.png,Car,"[472.74, 185.8, 528.0, 225.15]"
003203.png,Car,"[727.48, 165.76, 842.87, 201.32]"
003203.png,Car,"[721.51, 157.82, 820.03, 199.38]"
003203.png,Van,"[933.61, 143.92, 1038.88, 181.61]"
003203.png,DontCare,"[528.97, 177.3, 559.67, 196.35]"
003203.png,DontCare,"[577.48, 173.42, 593.95, 188.59]"
003203.png,DontCare,"[672.57, 166.95, 716.85, 197.65]"
003203.png,DontCare,"[603.36, 175.36, 628.24, 191.83]"
003203.png,DontCare,"[852.4, 151.42, 930.97, 181.47]"
002109.png,Car,"[15.33, 205.34, 465.66, 374.0]"
002109.png,Car,"[271.55, 194.07, 433.92, 324.94]"
002109.png,Car,"[491.98, 187.59, 515.92, 210.13]"
005666.png,Car,"[564.02, 170.8, 667.6, 268.74]"
005666.png,Car,"[919.26, 172.84, 1238.82, 374.0]"
005666.png,Car,"[781.62, 159.43, 1047.9, 293.95]"
005666.png,Car,"[763.02, 173.77, 942.66, 257.65]"
005666.png,Car,"[0.0, 178.73, 68.61, 282.35]"
005666.png,Car,"[7.99, 168.7, 209.2, 258.22]"
005666.png,Van,"[530.08, 168.22, 556.85, 190.12]"
005666.png,Pedestrian,"[710.45, 166.79, 728.54, 213.6]"
005666.png,Pedestrian,"[949.15, 161.31, 958.9, 204.84]"
005666.png,Pedestrian,"[937.7, 166.45, 944.26, 197.62]"
005666.png,DontCare,"[475.19, 172.94, 499.19, 191.73]"
004578.png,Car,"[184.39, 192.28, 399.17, 312.34]"
004578.png,Car,"[878.0, 189.7, 1241.0, 374.0]"
004578.png,Car,"[347.4, 186.45, 467.98, 258.01]"
004578.png,Car,"[770.39, 182.17, 942.62, 291.18]"
004578.png,Car,"[413.76, 184.86, 504.74, 236.25]"
004578.png,Car,"[719.64, 177.82, 830.28, 251.09]"
004578.png,Car,"[515.5, 178.99, 554.61, 208.09]"
004578.png,Car,"[703.52, 177.24, 776.0, 231.42]"
004578.png,Car,"[695.79, 175.88, 749.41, 218.58]"
004578.png,DontCare,"[562.77, 175.36, 637.45, 187.94]"
004578.png,DontCare,"[654.95, 172.45, 680.15, 190.86]"
003217.png,Truck,"[681.25, 95.21, 916.48, 275.52]"
003217.png,Car,"[243.42, 189.97, 323.24, 225.32]"
003217.png,DontCare,"[508.91, 177.3, 561.6, 189.24]"
003217.png,DontCare,"[556.14, 168.24, 584.9, 184.06]"
007071.png,Car,"[1140.97, 192.17, 1241.0, 374.0]"
007071.png,Car,"[57.26, 183.09, 320.82, 324.26]"
007071.png,Car,"[503.08, 180.57, 551.56, 211.85]"
007071.png,Car,"[274.59, 182.0, 404.57, 257.65]"
007071.png,Car,"[405.18, 186.03, 469.59, 225.97]"
007071.png,Car,"[630.5, 174.97, 657.23, 198.33]"
007071.png,Car,"[700.79, 166.96, 783.99, 192.89]"
007071.png,Car,"[697.19, 160.81, 769.63, 191.84]"
007071.png,Van,"[869.39, 150.32, 949.13, 179.77]"
007071.png,DontCare,"[472.06, 176.06, 504.39, 213.6]"
007071.png,DontCare,"[554.35, 168.77, 618.98, 189.65]"
007071.png,DontCare,"[788.73, 154.19, 855.44, 182.36]"
007071.png,DontCare,"[1047.1, 152.1, 1165.89, 211.52]"
001400.png,Car,"[324.54, 180.64, 400.63, 217.54]"
001400.png,DontCare,"[575.54, 182.47, 586.18, 191.17]"
001366.png,Car,"[1093.74, 183.4, 1223.0, 234.6]"
001366.png,Car,"[1032.7, 183.98, 1156.66, 232.73]"
001366.png,Car,"[952.99, 181.64, 1068.81, 234.15]"
001366.png,Car,"[602.48, 172.7, 636.51, 203.03]"
001366.png,Cyclist,"[846.94, 153.8, 1022.78, 311.35]"
001366.png,Cyclist,"[1153.55, 150.44, 1223.0, 336.73]"
001366.png,Cyclist,"[186.59, 163.35, 300.64, 303.7]"
001366.png,Pedestrian,"[182.78, 149.28, 196.11, 196.8]"
001366.png,Pedestrian,"[161.0, 151.7, 186.67, 221.57]"
001366.png,Pedestrian,"[127.89, 147.58, 157.55, 218.71]"
001366.png,Pedestrian,"[1020.15, 149.39, 1136.48, 369.0]"
001366.png,Pedestrian,"[1032.45, 145.93, 1121.45, 353.28]"
001366.png,Pedestrian,"[1151.09, 136.29, 1223.0, 367.49]"
001366.png,DontCare,"[423.76, 160.27, 561.74, 191.15]"
001366.png,DontCare,"[305.82, 155.17, 368.57, 188.59]"
001366.png,DontCare,"[584.41, 166.65, 594.25, 187.33]"
006409.png,Car,"[370.7, 185.89, 452.83, 239.7]"
006409.png,Car,"[292.04, 185.89, 359.46, 242.87]"
006409.png,Van,"[33.81, 173.39, 304.61, 292.49]"
006409.png,DontCare,"[440.81, 179.19, 551.27, 216.73]"
000078.png,Van,"[0.0, 142.54, 336.56, 374.0]"
000078.png,Car,"[222.78, 166.78, 454.29, 308.44]"
000078.png,Car,"[658.66, 166.95, 697.19, 201.46]"
000078.png,Car,"[615.97, 168.04, 651.65, 189.21]"
000078.png,DontCare,"[692.05, 146.64, 708.34, 155.69]"
000078.png,DontCare,"[658.52, 156.27, 674.19, 171.94]"
003571.png,Pedestrian,"[853.11, 159.78, 934.53, 322.57]"
005100.png,Car,"[506.6, 184.1, 559.71, 223.71]"
005100.png,Car,"[571.19, 166.04, 590.46, 186.02]"
002684.png,Car,"[393.44, 192.22, 515.28, 278.61]"
002684.png,Car,"[559.04, 166.94, 583.27, 191.71]"
002684.png,DontCare,"[589.13, 163.71, 606.89, 177.59]"
000093.png,Car,"[0.0, 187.51, 326.99, 374.0]"
000093.png,Car,"[722.86, 168.15, 812.89, 237.29]"
000093.png,Car,"[246.99, 194.92, 425.43, 297.77]"
000093.png,Car,"[359.29, 185.63, 479.38, 258.98]"
000093.png,Car,"[550.61, 176.8, 587.13, 202.37]"
000093.png,Car,"[605.74, 174.87, 626.16, 190.29]"
000093.png,DontCare,"[690.2, 174.02, 714.64, 202.09]"
000093.png,DontCare,"[660.6, 168.77, 686.68, 184.44]"
006384.png,Car,"[527.48, 182.16, 564.89, 210.05]"
006384.png,DontCare,"[567.9, 179.19, 588.77, 193.81]"
004593.png,Car,"[0.0, 164.97, 187.77, 374.0]"
004593.png,Car,"[0.0, 190.89, 293.92, 327.6]"
004593.png,Car,"[378.59, 176.01, 519.62, 219.63]"
004593.png,Car,"[689.94, 171.78, 853.15, 228.54]"
004593.png,Car,"[674.78, 163.68, 819.08, 220.36]"
004593.png,Car,"[432.31, 174.62, 528.99, 206.86]"
004593.png,Car,"[463.61, 174.65, 543.79, 200.48]"
004593.png,DontCare,"[589.94, 168.56, 602.52, 195.7]"
005855.png,Car,"[571.67, 175.15, 616.21, 215.76]"
005855.png,Car,"[0.0, 194.22, 176.77, 375.0]"
005855.png,Van,"[21.25, 168.48, 251.52, 283.58]"
005855.png,Misc,"[263.61, 137.02, 429.74, 284.61]"
005855.png,Van,"[353.08, 138.26, 486.77, 253.34]"
005855.png,Car,"[234.83, 188.43, 340.09, 242.53]"
005855.png,Car,"[467.61, 171.7, 522.16, 214.54]"
005855.png,Car,"[503.48, 180.44, 537.38, 205.28]"
005855.png,Van,"[522.29, 161.95, 553.74, 195.95]"
005855.png,Car,"[0.0, 186.81, 150.67, 267.3]"
004587.png,Car,"[553.38, 185.59, 722.91, 345.88]"
004587.png,Car,"[0.0, 181.49, 318.09, 374.0]"
004587.png,Truck,"[749.62, 0.0, 1241.0, 374.0]"
004587.png,Van,"[247.37, 128.1, 490.5, 303.46]"
004587.png,Car,"[415.41, 179.57, 516.21, 244.37]"
004587.png,Van,"[465.81, 166.61, 531.58, 222.34]"
004587.png,Car,"[694.09, 177.37, 755.45, 218.02]"
004587.png,Van,"[670.46, 164.1, 723.36, 205.53]"
004587.png,DontCare,"[628.75, 152.07, 645.22, 157.86]"
004587.png,DontCare,"[660.77, 149.16, 710.23, 161.74]"
005841.png,Car,"[545.16, 177.11, 566.7, 195.65]"
005841.png,Truck,"[581.88, 163.34, 609.25, 192.98]"
005841.png,Van,"[356.46, 179.63, 395.08, 202.18]"
005841.png,Tram,"[446.12, 156.74, 512.59, 200.72]"
005699.png,Pedestrian,"[496.4, 177.31, 506.25, 200.98]"
005699.png,DontCare,"[601.23, 168.77, 614.81, 182.35]"
005699.png,DontCare,"[565.81, 168.77, 584.6, 181.31]"
006390.png,Car,"[563.0, 182.26, 621.72, 230.34]"
006390.png,Car,"[0.0, 196.45, 141.01, 374.0]"
006390.png,Car,"[0.0, 220.76, 439.97, 374.0]"
006390.png,Car,"[323.61, 190.6, 490.47, 317.19]"
006390.png,Car,"[407.23, 190.92, 514.45, 267.85]"
006390.png,Car,"[281.31, 190.01, 416.84, 255.0]"
006390.png,Car,"[524.09, 180.86, 559.27, 206.98]"
006390.png,Car,"[775.71, 204.89, 1241.0, 374.0]"
006390.png,Car,"[705.48, 178.55, 855.1, 292.15]"
006390.png,Car,"[631.4, 183.25, 680.85, 219.64]"
006390.png,Truck,"[620.14, 134.58, 679.61, 202.95]"
006390.png,Pedestrian,"[701.42, 169.96, 710.75, 207.67]"
006390.png,Car,"[171.16, 184.17, 266.03, 220.89]"
006390.png,Car,"[572.82, 179.88, 609.67, 213.54]"
006390.png,Car,"[0.0, 190.71, 112.37, 248.21]"
006390.png,DontCare,"[423.1, 177.1, 527.31, 201.1]"
000939.png,Car,"[588.48, 175.31, 615.22, 201.75]"
000939.png,Car,"[172.51, 194.49, 317.16, 263.48]"
000939.png,Car,"[414.16, 184.29, 460.21, 212.97]"
000939.png,DontCare,"[552.27, 172.94, 571.06, 190.69]"
000939.png,DontCare,"[472.06, 176.06, 515.85, 197.98]"
000939.png,DontCare,"[366.85, 180.23, 386.68, 194.85]"
000087.png,Car,"[23.14, 183.9, 225.74, 258.36]"
000087.png,Car,"[694.9, 174.26, 735.64, 207.53]"
000087.png,Car,"[797.32, 169.25, 844.72, 185.72]"
000087.png,Pedestrian,"[560.17, 171.53, 569.17, 196.85]"
000087.png,Car,"[886.07, 166.52, 939.02, 185.61]"
000087.png,Van,"[1053.43, 158.28, 1115.7, 181.41]"
000087.png,DontCare,"[238.65, 181.19, 311.49, 196.55]"
000087.png,DontCare,"[592.47, 172.92, 683.78, 182.99]"
000087.png,DontCare,"[989.92, 165.35, 1031.98, 178.59]"
000087.png,DontCare,"[966.85, 166.69, 982.52, 186.52]"
000087.png,DontCare,"[759.56, 165.65, 787.73, 195.9]"
001399.png,Car,"[542.45, 179.21, 571.74, 201.0]"
002690.png,Car,"[603.68, 183.28, 631.1, 210.55]"
002690.png,Cyclist,"[1163.53, 79.34, 1241.0, 374.0]"
002690.png,Pedestrian,"[1017.13, 163.51, 1141.06, 374.0]"
002690.png,Pedestrian,"[861.57, 175.87, 934.24, 368.63]"
002690.png,Car,"[321.69, 197.54, 397.84, 237.76]"
002690.png,Cyclist,"[920.81, 131.06, 1188.85, 374.0]"
002690.png,DontCare,"[43.16, 198.0, 118.5, 255.87]"
002690.png,DontCare,"[490.8, 182.47, 558.37, 209.29]"
002690.png,DontCare,"[707.48, 177.1, 723.15, 208.39]"
002848.png,Car,"[688.27, 176.82, 792.77, 252.66]"
002848.png,Car,"[1015.63, 157.65, 1241.0, 279.36]"
002848.png,Car,"[931.44, 127.38, 1241.0, 245.0]"
002848.png,Misc,"[304.54, 213.29, 396.46, 259.69]"
002848.png,Car,"[354.68, 182.64, 448.4, 244.35]"
002848.png,Car,"[33.67, 204.03, 293.87, 335.84]"
002848.png,Car,"[831.61, 156.97, 1024.3, 223.43]"
002848.png,Car,"[449.59, 181.52, 502.78, 218.08]"
002848.png,DontCare,"[504.39, 170.18, 664.46, 209.93]"
002848.png,DontCare,"[713.33, 163.07, 787.37, 175.65]"
002860.png,Pedestrian,"[933.53, 129.34, 1003.86, 328.35]"
002860.png,Pedestrian,"[1096.77, 151.39, 1150.11, 288.96]"
005869.png,Car,"[498.03, 193.92, 550.61, 238.34]"
005869.png,Misc,"[652.83, 193.68, 677.05, 220.53]"
005869.png,DontCare,"[636.65, 198.98, 655.44, 211.52]"
000911.png,Car,"[0.0, 57.28, 362.55, 373.0]"
000911.png,Van,"[262.49, 141.37, 506.87, 346.07]"
000911.png,Pedestrian,"[767.7, 165.67, 789.03, 221.2]"
000911.png,DontCare,"[652.26, 174.55, 689.7, 203.68]"
000911.png,DontCare,"[520.33, 172.48, 595.17, 208.88]"
000911.png,DontCare,"[613.83, 172.48, 658.54, 198.49]"
000905.png,Car,"[411.68, 193.66, 453.77, 233.86]"
002874.png,Car,"[595.24, 176.87, 638.07, 217.37]"
002874.png,Car,"[0.0, 185.51, 170.71, 285.75]"
002874.png,Car,"[837.3, 167.9, 1068.44, 310.18]"
002874.png,Car,"[778.78, 172.64, 974.87, 269.61]"
002874.png,Car,"[716.55, 177.48, 869.79, 248.29]"
002874.png,Car,"[693.57, 170.97, 821.32, 235.08]"
002874.png,Car,"[686.86, 174.88, 803.94, 224.71]"
002874.png,Car,"[674.34, 172.35, 777.7, 218.91]"
002874.png,Car,"[524.39, 180.13, 546.78, 196.74]"
002874.png,Car,"[643.57, 174.9, 697.79, 195.25]"
002874.png,Van,"[636.08, 170.95, 683.28, 192.19]"
002874.png,Car,"[490.18, 176.77, 514.68, 194.13]"
002874.png,DontCare,"[465.57, 175.36, 483.98, 190.53]"
002874.png,DontCare,"[553.55, 174.06, 580.37, 189.23]"
000124.png,Car,"[815.24, 147.24, 902.6, 176.63]"
000124.png,Car,"[543.56, 164.41, 570.58, 185.56]"
000124.png,Cyclist,"[589.19, 164.25, 611.48, 185.88]"
000124.png,Pedestrian,"[613.47, 162.6, 621.8, 184.53]"
000124.png,Pedestrian,"[473.86, 167.59, 484.19, 191.5]"
000124.png,DontCare,"[775.43, 156.24, 816.57, 172.71]"
000124.png,DontCare,"[417.76, 171.65, 441.43, 200.46]"
000124.png,DontCare,"[54.96, 183.99, 122.82, 207.66]"
000124.png,DontCare,"[502.04, 167.54, 520.57, 188.12]"
000124.png,DontCare,"[525.68, 166.51, 538.04, 179.9]"
006555.png,Car,"[587.39, 179.22, 603.57, 192.05]"
006555.png,Car,"[510.56, 179.6, 534.15, 196.97]"
006555.png,DontCare,"[534.56, 177.1, 579.39, 189.64]"
002733.png,Truck,"[516.29, 134.11, 583.11, 214.81]"
002733.png,Car,"[0.0, 189.22, 72.94, 227.1]"
002733.png,Car,"[62.23, 191.59, 130.56, 221.69]"
002733.png,Car,"[125.46, 187.35, 195.2, 216.46]"
002733.png,Car,"[183.23, 187.87, 233.32, 210.77]"
002733.png,DontCare,"[442.93, 167.59, 458.75, 184.7]"
002733.png,DontCare,"[238.52, 180.53, 315.14, 204.76]"
002733.png,DontCare,"[648.64, 172.12, 663.81, 183.41]"
004342.png,Car,"[550.33, 176.78, 596.93, 211.85]"
004342.png,Car,"[504.57, 182.06, 538.4, 203.37]"
004342.png,Car,"[429.4, 180.93, 462.47, 196.39]"
004424.png,Car,"[136.27, 217.04, 447.47, 374.0]"
004424.png,Car,"[859.1, 175.56, 971.64, 269.45]"
004424.png,Car,"[1181.26, 159.17, 1241.0, 265.35]"
004424.png,Car,"[0.0, 231.26, 237.69, 356.87]"
004424.png,Car,"[0.0, 238.82, 63.1, 330.83]"
004424.png,Car,"[1130.66, 164.15, 1241.0, 239.65]"
004424.png,Car,"[1085.66, 156.37, 1155.81, 212.65]"
004424.png,DontCare,"[1029.2, 166.53, 1104.5, 198.4]"
002055.png,Car,"[548.56, 175.36, 573.17, 197.58]"
006233.png,Car,"[605.08, 175.98, 646.41, 217.48]"
006233.png,Car,"[319.55, 191.46, 479.71, 283.22]"
006233.png,Car,"[435.4, 182.55, 514.72, 240.27]"
006233.png,Car,"[495.29, 179.64, 545.08, 212.73]"
006233.png,Car,"[532.08, 174.75, 563.09, 198.36]"
006233.png,DontCare,"[587.69, 154.19, 617.94, 178.19]"
000642.png,Car,"[545.22, 171.83, 723.74, 343.86]"
000642.png,Tram,"[601.2, 137.38, 744.86, 196.35]"
000642.png,Car,"[0.0, 187.93, 142.87, 274.87]"
000642.png,Car,"[336.66, 179.62, 402.13, 215.82]"
000642.png,Car,"[418.22, 178.34, 458.02, 202.95]"
000642.png,Tram,"[711.54, 132.16, 937.57, 201.52]"
000642.png,DontCare,"[507.48, 167.73, 520.02, 177.15]"
001548.png,Pedestrian,"[597.98, 158.05, 665.66, 300.39]"
006227.png,Car,"[626.15, 178.28, 897.57, 269.18]"
006227.png,Car,"[0.0, 178.24, 83.96, 252.76]"
007139.png,Car,"[546.36, 185.01, 595.9, 224.97]"
007139.png,Car,"[488.37, 184.0, 531.62, 213.96]"
007139.png,Car,"[737.07, 184.15, 790.75, 206.15]"
007139.png,Car,"[844.6, 186.49, 905.05, 210.27]"
007139.png,Car,"[0.0, 189.86, 85.66, 254.4]"
007139.png,Van,"[551.64, 166.17, 577.06, 200.28]"
000656.png,Car,"[564.42, 166.78, 593.54, 190.19]"
000656.png,Car,"[615.84, 163.79, 639.01, 184.33]"
000656.png,DontCare,"[646.03, 162.09, 676.2, 172.52]"
004430.png,Car,"[287.28, 213.49, 598.93, 374.0]"
004430.png,Car,"[1082.49, 166.34, 1240.24, 285.52]"
004430.png,Car,"[156.86, 221.46, 388.24, 345.26]"
004430.png,Car,"[78.07, 227.03, 234.33, 320.91]"
004430.png,Car,"[1.22, 225.17, 122.89, 308.38]"
002041.png,Car,"[199.46, 176.48, 399.01, 323.96]"
002041.png,Car,"[319.58, 188.12, 450.36, 273.67]"
002041.png,Car,"[842.79, 160.35, 908.02, 182.4]"
002041.png,Car,"[1034.91, 189.97, 1241.0, 374.0]"
002041.png,Car,"[990.1, 166.12, 1188.15, 336.63]"
002041.png,Car,"[726.45, 160.98, 910.69, 229.88]"
002041.png,Car,"[1038.64, 168.01, 1171.3, 215.63]"
002041.png,DontCare,"[1138.3, 152.07, 1175.47, 167.89]"
002727.png,Cyclist,"[867.57, 183.94, 923.79, 281.06]"
002727.png,Car,"[315.46, 187.8, 491.49, 316.26]"
002727.png,Car,"[714.11, 175.14, 902.41, 313.64]"
002727.png,Car,"[686.38, 182.92, 791.18, 258.62]"
002727.png,Van,"[664.99, 169.43, 749.54, 239.38]"
002727.png,Car,"[526.56, 175.33, 568.41, 210.22]"
002727.png,Van,"[647.68, 165.44, 695.61, 210.43]"
002727.png,DontCare,"[580.72, 168.24, 633.41, 188.59]"
005048.png,Car,"[805.07, 172.46, 879.03, 235.74]"
005048.png,Car,"[263.48, 186.52, 473.27, 274.26]"
005048.png,Car,"[1223.73, 163.63, 1241.0, 202.89]"
004356.png,Car,"[348.02, 181.41, 494.37, 306.97]"
004356.png,Car,"[446.87, 183.44, 532.45, 252.16]"
003439.png,Car,"[0.0, 181.99, 315.92, 374.0]"
003439.png,Car,"[353.47, 187.42, 388.36, 214.08]"
003439.png,Car,"[377.84, 188.69, 477.26, 265.0]"
000130.png,Pedestrian,"[788.38, 141.6, 882.72, 306.07]"
006541.png,Misc,"[309.24, 174.88, 438.97, 290.52]"
006541.png,Car,"[640.17, 169.93, 693.29, 212.7]"
006541.png,DontCare,"[565.81, 167.73, 581.48, 184.44]"
005060.png,Car,"[595.71, 174.29, 655.61, 232.18]"
005060.png,Car,"[699.59, 179.88, 766.82, 230.86]"
005060.png,Misc,"[923.74, 149.05, 957.78, 186.26]"
005060.png,Car,"[1029.9, 164.52, 1132.54, 201.11]"
005060.png,Car,"[1120.17, 149.27, 1241.0, 206.67]"
003411.png,Car,"[693.45, 176.08, 897.18, 269.03]"
000118.png,Pedestrian,"[631.05, 172.02, 653.89, 215.09]"
000118.png,Tram,"[415.38, 134.58, 483.65, 206.43]"
000118.png,Tram,"[474.35, 132.76, 700.32, 203.04]"
000118.png,Person_sitting,"[872.21, 203.53, 975.08, 321.67]"
000118.png,Person_sitting,"[841.06, 198.52, 902.78, 304.38]"
000118.png,Person_sitting,"[738.01, 193.61, 784.82, 265.09]"
000118.png,Person_sitting,"[720.15, 196.18, 767.36, 258.26]"
006569.png,Car,"[563.35, 184.28, 616.9, 227.37]"
006569.png,Car,"[507.15, 180.17, 550.25, 212.2]"
006569.png,Car,"[242.02, 178.44, 316.6, 219.06]"
006569.png,Car,"[352.36, 181.9, 388.27, 204.26]"
006569.png,Van,"[576.67, 161.56, 603.37, 196.17]"
006569.png,DontCare,"[715.33, 176.34, 757.59, 193.21]"
006569.png,DontCare,"[833.75, 175.08, 874.75, 192.75]"
006569.png,DontCare,"[532.48, 169.81, 578.36, 181.31]"
001206.png,Car,"[551.11, 185.85, 736.26, 361.07]"
001206.png,Car,"[0.0, 186.52, 223.59, 374.0]"
001206.png,Truck,"[741.84, 0.0, 1241.0, 374.0]"
001206.png,Van,"[171.67, 118.21, 475.23, 329.85]"
001206.png,Car,"[394.24, 179.82, 507.47, 251.17]"
001206.png,Van,"[455.36, 165.67, 526.35, 225.14]"
001206.png,Car,"[697.37, 176.79, 763.13, 219.89]"
001206.png,Van,"[672.08, 163.36, 727.76, 206.69]"
001206.png,DontCare,"[629.23, 145.6, 705.21, 184.71]"
001560.png,Car,"[0.0, 168.42, 172.18, 374.0]"
